task_id,text,final_label,confidence,reasoning,reached_agreement,agreement_round,used_moderator,used_adjudicator,needs_human,moderator_agreements,moderator_disagreements,moderator_closer,adjudication_confidence,adjudication_reasoning,agent_a_argument,agent_a_evidence,agent_b_argument,agent_b_evidence,debate_rounds_count
e8c48495-48b9-5b9e-ad6a-b3d75f782956,"Dã man quá, mất hết nhân tính rồi. Xin chia buồn cùng gia đình nạn nhân.",0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment expresses emotional outrage ('Dã man quá, mất hết nhân tính rồi') and a simple well-wish ('Xin chia buồn'), both of which are affective responses with no specific information, analysis, or contribution to the topic. Even though emotionally charged, it lacks substantive content to promote discussion or reinforce a reasoned viewpoint.","Dã man quá, mất hết nhân tính rồi. Xin chia buồn cùng gia đình nạn nhân.","The comment expresses emotional outrage ('Dã man quá, mất hết nhân tính rồi') and a simple well-wish ('Xin chia buồn'), both of which are affective responses with no specific information, analysis, or contribution to the topic. It does not reinforce a point with evidence or promote discussion — only conveys sympathy and moral judgment without substance.","Dã man quá, mất hết nhân tính rồi. Xin chia buồn cùng gia đình nạn nhân.",1
9c2ac31c-4ca2-5e1a-8736-e3cb233a0ebc,Thuỳ Dung đẹp sx,0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment is a brief, subjective praise ('đẹp sx') with no specific information, opinion, or contribution to the topic. It expresses a simple emotional reaction, not a reasoned viewpoint. Even though short, constructive comments must add value — this does not. It matches Label 0: no meaningful discussion, only a casual compliment.",Thuỳ Dung đẹp sx,"The comment 'Thuỳ Dung đẹp sx' expresses only a subjective, superficial opinion without detail, context, or meaningful contribution to the topic. It lacks specific reasoning, evidence, or promotion of deeper discussion. Even though brief, it fits Label 0: simple emotional praise ('đẹp sx') with no constructive value.",Thuỳ Dung đẹp sx,1
d19491d5-bec5-554f-887d-2edd56cea9d4,"Tôi cũng đã từng chỉ nặng 45 46kg triền miên gần 10 năm, sau hơn 2 năm tập gym giờ đã đc 60kg. Tự tin hơn rất nhiều, đây là 1 môm thể thao cải thiện vẻ ngoài rất tốt.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific personal experience with measurable outcomes (45kg → 60kg over 2 years), links gym to improved self-confidence and appearance, and actively promotes physical activity as beneficial — meeting all criteria for Constructive (Label 1).","Tôi cũng đã từng chỉ nặng 45 46kg triền miên gần 10 năm, sau hơn 2 năm tập gym giờ đã đc 60kg. Tự tin hơn rất nhiều, đây là 1 môn thể thao cải thiện vẻ ngoài rất tốt.","The comment provides a specific personal experience with measurable outcomes (45kg → 60kg over 2 years) and a clear opinion linking gym to improved self-confidence and appearance. It reinforces the value of sports for physical transformation, contributing meaningfully to the topic. Length is not the issue — the detail and personal evidence make it constructive.","Tôi cũng đã từng chỉ nặng 45 46kg triền miên gần 10 năm, sau hơn 2 năm tập gym giờ đã đc 60kg. Tự tin hơn rất nhiều, đây là 1 môn thể thao cải thiện vẻ ngoài rất tốt.",1
c97b4889-0552-572b-9af3-a6f0a71c0d84,"""Dragon Soul"" gì chứ, gọi là ""Tucson Soul"" mới đúng. Đến chán với xe TQ, hết thời nhái xe sang rồi đến giờ lại nhái xe bình dân, hãng xe thì lắm tiền sao không đầu tư tiền bạc vẽ ra thiết kế đặc trưng của hãng mình như Vinfast, nhìn không lẫn vào đâu được. Tiết kiệm làm gì vài đồng mà đi cop thiết kế của hãng xe khác không vậy.",1,0.8,Agents agreed at Round 1 on Label 1. Confidence: 0.8,True,1,False,False,False,,,,,,"The comment reinforces a clear opinion against copying designs, provides specific examples (Tucson, Vinfast), and promotes the topic by advocating for original automotive design — meeting all Label 1 criteria with particularized critique and constructive suggestion.","đến chán với xe TQ, hết thời nhái xe sang rồi đến giờ lại nhái xe bình dân... sao không đầu tư tiền bạc vẽ ra thiết kế đặc trưng của hãng mình như Vinfast, nhìn không lẫn vào đâu được","The comment provides a specific, opinionated critique of design imitation, contrasts it with VinFast’s unique branding, and urges investment in original design — reinforcing a clear viewpoint with concrete examples, thus promoting meaningful discussion on automotive identity.","Đến chán với xe TQ, hết thời nhái xe sang rồi đến giờ lại nhái xe bình dân, hãng xe thì lắm tiền sao không đầu tư tiền bạc vẽ ra thiết kế đặc trưng của hãng mình như Vinfast, nhìn không lẫn vào đâu được.",1
41bcc5bd-1cc4-583b-b9ec-ac36e68833e5,Ngoài clb HN thấy chuyên nghiệp. Phần còn lại thấy như giải bóng đá phố huyện.,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces a specific opinion by contrasting HN club’s professionalism with other teams’ amateurish quality, using particularized observation ('giải bóng đá phố huyện') to critique the league’s overall standard. This adds evaluative context to the topic, promoting discussion on football quality in Vietnam.",Ngoài clb HN thấy chuyên nghiệp. Phần còn lại thấy như giải bóng đá phố huyện.,"The comment provides specific, particularized opinions comparing HN club’s professionalism to other teams’ amateurish quality, reinforcing a clear viewpoint about league standards. It contributes meaningfully to evaluating the quality of the competition, not just expressing emotion. This meets Label 1 criteria: detailed, evaluative, and topic-promoting.",Ngoài clb HN thấy chuyên nghiệp. Phần còn lại thấy như giải bóng đá phố huyện.,1
69b5f89d-992f-5008-8078-e2ffa7cb025d,"Bóng đá cũng chỉ một môn thể thao giải trí thôi mà thấy anh em còm men so sánh Cr7 M10 gắt quá. Cái đó các nhà báo, chuyên gia làm tốt hơn. Chúng ta hãy tận hưởng thôi.Tuy nhiên thì các chuyên gia thường so sánh Cr7 với M10, nhưng lại lấy Messi để so sánh với các huyền thoại thì chúng ta nên ngầm hiểu là Messi ở tầm nào rồi.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces a nuanced viewpoint by analyzing how media comparisons implicitly elevate Messi’s status, offering specific observation about sports discourse. It encourages thoughtful engagement rather than emotional rivalry, contributing meaningfully to the topic of athlete legacy discussions.","Các chuyên gia thường so sánh Cr7 với M10, nhưng lại lấy Messi để so sánh với các huyền thoại thì chúng ta nên ngầm hiểu là Messi ở tầm nào rồi.","The comment provides a specific, nuanced opinion on how experts use Messi as a benchmark for legends, reinforcing a viewpoint with contextual insight. It doesn’t just express emotion—it adds analytical depth to the debate, promoting meaningful discussion about player legacies. Length isn’t the issue; the insight is.","Các chuyên gia thường so sánh Cr7 với M10, nhưng lại lấy Messi để so sánh với các huyền thoại thì chúng ta nên ngầm hiểu là Messi ở tầm nào rồi.",1
55ef7073-2bea-598c-88ee-70387cc03a1f,"1. Mới tiêm 7/9 đến 16 lại tiêm, có gần quá không?2. Vaccin có bị gì không ?3. Bỏ một ngày tiêm phòng mà lo cho con sao lại đem gởi sớm thế, cơ sở này thế nào ?4. Phản ứng của tiêm phòng không nhất thiết phải 30 phút, vì tùy theo thể trạng của các bé có thể cả ngày mới phản ứng thuốc...5. Buồn !!!!!",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"This comment provides specific, medically relevant information about vaccine reaction timelines, correcting a potential misconception. It offers a particularized opinion grounded in child health variability, contributing meaningfully to public understanding — meeting Label 1 criteria despite other emotional or questioning remarks.","Phản ứng của tiêm phòng không nhất thiết phải 30 phút, vì tùy theo thể trạng của các bé có thể cả ngày mới phản ứng thuốc...","This comment provides specific, medically relevant information about vaccine reaction timelines, directly addressing concerns about child safety and correcting misconceptions. It contributes meaningful context to a public health discussion, meeting Label 1 criteria despite other emotional or questioning remarks.","Phản ứng của tiêm phòng không nhất thiết phải 30 phút, vì tùy theo thể trạng của các bé có thể cả ngày mới phản ứng thuốc...",1
81c65a6f-1e0d-5292-9709-a81080f67e7a,Mấy ae cứ chê bai hoài Basa cũng khớ khớ hơn schalke rồi đó. :'),0,0.95,Agents agreed at Round 2 on Label 0. Confidence: 0.95,True,2,False,False,False,,,,,,"The comment uses casual, emotive language ('khí khớ hơn', ':')') to express a subjective, playful comparison without factual support, context, or reasoned argument. While it responds to criticism, it offers no specific information or constructive contribution to the discussion — merely reinforcing emotion, not insight. Length and tone do not equate to constructiveness.",Mấy ae cứ chê bai hoài Basa cũng khớ khớ hơn schalke rồi đó. :'),"While the comment expresses a subjective comparison, 'khí khớ hơn' is vague slang without factual or analytical support. The ':')' emoticon confirms playful emotion, not reasoned argument. It reacts to criticism but adds no data, context, or constructive insight to the topic — merely reinforcing a casual, non-substantive opinion. This fits Label 0.",Mấy ae cứ chê bai hoài Basa cũng khớ khớ hơn schalke rồi đó. :'),2
493d5f74-5c57-5b5f-a41f-887ab2d92923,Accent bạn ạ. Hạng b chất lượng hàn nhật thời điểm này là như nhau. Cố thêm vài chục. Vios cũng ngon nhưng khổ nỗi vỏ tole mỏng như lá lúa hơi tiếc,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides specific, comparative product analysis—contrasting Hạng B and Vios brands, noting identical quality, price trade-offs, and a precise critique of thin metal casing. This is not emotional but evaluative, offering particularized opinions that contribute to consumer decision-making, meeting Label 1 criteria.",Hạng b chất lượng hàn nhật thời điểm này là như nhau. Cố thêm vài chục. Vios cũng ngon nhưng khổ nỗi vỏ tole mỏng như lá lúa hơi tiếc,"The comment provides specific, comparative product analysis — comparing quality of Korean/Japanese brands, suggesting price adjustment ('cố thêm vài chục'), and critiquing material quality ('vỏ tole mỏng như lá lúa'). This is a particularized opinion that reinforces a viewpoint and contributes meaningfully to product evaluation, meeting Label 1 criteria.",Hạng b chất lượng hàn nhật thời điểm này là như nhau. Cố thêm vài chục. Vios cũng ngon nhưng khổ nỗi vỏ tole mỏng như lá lúa hơi tiếc,1
3d27e323-b8da-5225-8640-178e5be2e5f7,"Kính chúc Tổng Thống Trump mau bình phục, đắc cử nhiệm kỳ 2 .",0,0.88,Agents agreed at Round 1 on Label 0. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment expresses a simple wish for recovery and electoral success — both emotional sentiments with no specific information, analysis, or contribution to the topic. It does not reinforce a reasoned viewpoint or promote discussion; it is a well-wish, matching Label 0 criteria.","Kính chúc Tổng Thống Trump mau bình phục, đắc cử nhiệm kỳ 2","The comment expresses only a well-wish ('kính chúc... mau bình phục') and a political hope ('đắc cử nhiệm kỳ 2') without providing information, analysis, or reasoned opinion. It reinforces no argument, adds no context, and contributes nothing to substantive discussion — fitting Label 0 as a simple emotional expression with no constructive value.","Kính chúc Tổng Thống Trump mau bình phục, đắc cử nhiệm kỳ 2",1
22b8030a-6995-5c66-901a-05f1e3f95b9b,Không bán vàng chị ơi. Vàng tăng trong 3 năm tới sẽ gấp đôi tài sản. Sau 3 năm nữa bán là ok.,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific financial prediction with a clear time frame and actionable advice, reinforcing a point of view on gold investment. It contributes meaningfully to the topic by offering particularized economic reasoning, not just emotion or vague sentiment.",Vàng tăng trong 3 năm tới sẽ gấp đôi tài sản. Sau 3 năm nữa bán là ok.,"The comment provides a specific financial opinion with a time-bound prediction (3-year horizon) and actionable advice ('bán là ok'), reinforcing a clear viewpoint. It contributes to the topic by offering a reasoned investment strategy, not just emotion or trivia. This meets Label 1 criteria: particularized opinion + concrete recommendation.",Vàng tăng trong 3 năm tới sẽ gấp đôi tài sản. Sau 3 năm nữa bán là ok.,1
44f96ab2-1acb-5053-92fa-486e6e3e69cd,Nhiều khi mình vô tpHCM đến mấy ngā tư muốn quẹo mà nhiều chỗ rất khó thấy tên đường góp phần nguy hiểm cho lái xe nhất là xe hơi vì lượng xe máy tp rất đông nên xe hơi muốn quẹo phải quan sát nhiều thứ như vậy rất nguy hiểm .,1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides a specific, detailed observation about road safety in Ho Chi Minh City, linking unclear street signs to increased danger for car drivers amid heavy motorbike traffic. It reinforces a point of view with localized evidence, contributing meaningfully to urban mobility discourse.",nhiều chỗ rất khó thấy tên đường góp phần nguy hiểm cho lái xe nhất là xe hơi vì lượng xe máy tp rất đông nên xe hơi muốn quẹo phải quan sát nhiều thứ như vậy rất nguy hiểm,"The comment provides a specific, detailed observation about road safety in Ho Chi Minh City, linking unclear street signs to increased danger for car drivers amid heavy motorbike traffic. It reinforces a point of view with particularized evidence, contributing meaningfully to urban mobility discourse — meeting Label 1 criteria.",nhiều chỗ rất khó thấy tên đường góp phần nguy hiểm cho lái xe nhất là xe hơi vì lượng xe máy tp rất đông nên xe hơi muốn quẹo phải quan sát nhiều thứ như vậy rất nguy hiểm,1
2f43b2cc-db2c-5f51-9996-6e7bc2b257ba,"Trận hôm quá hay thật, tiến lên Barca.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment reinforces the writer’s positive viewpoint with a specific, enthusiastic endorsement of Barca’s performance ('quá hay thật'), which promotes discussion around the match. Though brief, it expresses a particularized opinion tied to a concrete event, meeting Label 1 criteria by contributing to the topic’s momentum rather than offering empty emotion.","Trận hôm quá hay thật, tiến lên Barca.","The comment reinforces a clear point of view ('tiến lên Barca') and expresses a particularized opinion about the match quality ('quá hay thật'), which promotes engagement with the topic. It’s not a generic well-wish but a supportive, context-specific reaction to a sporting event, contributing to fan discourse.","Trận hôm quá hay thật, tiến lên Barca.",1
63a9c273-0d20-53c8-beb8-832095362c99,"Mục đích của Bảo Hiểm là bảo vệ.Mỗi năm bạn trích 10-20% thu nhập ra để mua Bảo Hiểm Thì:Nếu mai mốt không may: Bạn ốm- bệnh tật thì gói bảo hiểm bạn mua có tích hợp sản phẩm bổ trợ như Bảo Lãnh- Thanh Toán Viện Phí, Trợ cấp y tế do phải nằm viện bị mất thu nhập...Thì Cty Bảo Hiểm sẽ thanh toán thay cho bạn, và trả cho bạn mỗi ngày nằm viện 1 số tiền nhất định do bạn bị mất thu nhập vì phải nằm viện...Và bạn vẫn giữ được và bạn vẫn giữ được số thu nhập 80-90% của năm đó.- Trường hợp rủi ra liên quan đến Sinh Mạng : Nếu ... thì từ số tiền nhỏ hàng năm 10-20% thu nhập mà bạn mua BH đó thì Cty Bh sẽ Thanh toán 1 khoản tương đối thay bạn báo hiếu cho cha- mẹ, những người thân ở lại vẫn có thể sống tiếp nhờ 1 khoản mà người ra đi để lại.Trường hợp bạn may mắn khỏe mạnh đến 99t; thì sau 15-20 năm bạn có 1 khoản tương đối từ khoản nhỏ bạn tích cóp cộng thêm lãi xuất.Còn về lấy tiền khó khi gặp rủi ro thì : Nếu bạn tuân thủ và hiểu điều khoản trong HĐ BH thì điều đó hoàn toàn không khó để lấy tiền.- Trừ khi bạn trục lợi BH thì bạn lấy tiền rất khó.",1,0.88,Agents agreed at Round 1 on Label 1. Confidence: 0.88,True,1,False,False,False,,,,,,"The comment provides detailed, specific explanations of how insurance functions across multiple scenarios (medical, death, longevity), reinforces its protective purpose, and clarifies conditions for claims — all of which promote understanding and informed decision-making, meeting Label 1 criteria.","Mục đích của Bảo Hiểm là bảo vệ... Cty Bảo Hiểm sẽ thanh toán thay cho bạn, và trả cho bạn mỗi ngày nằm viện 1 số tiền nhất định... Cty Bh sẽ Thanh toán 1 khoản tương đối thay bạn báo hiếu cho cha-mẹ... sau 15-20 năm bạn có 1 khoản tương đối từ khoản nhỏ bạn tích cóp cộng thêm lãi xuất.","The comment provides detailed, specific explanations about how insurance functions across multiple scenarios (medical, death, longevity), clarifies payout conditions, and refutes misconceptions — all reinforcing its point with concrete examples. This is not emotional or vague; it actively promotes understanding of insurance, meeting all Label 1 criteria.",Mục đích của Bảo Hiểm là bảo vệ... Cty Bảo Hiểm sẽ thanh toán thay cho bạn... trả cho bạn mỗi ngày nằm viện 1 số tiền nhất định... Cty Bh sẽ Thanh toán 1 khoản tương đối thay bạn báo hiếu... bạn có 1 khoản tương đối từ khoản nhỏ bạn tích cóp cộng thêm lãi xuất.,1
