task_id,review,final_label,confidence,needs_human,reached_agreement,agreement_round,reasoning,relevant_argument,relevant_evidence,irrelevant_argument,irrelevant_evidence,adjudicator_reasoning
2882,sản phẩm khá ổn. không bị kích ứng!,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc mong muốn được giải quyết.",sản phẩm khá ổn. không bị kích ứng!,"Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.",sản phẩm khá ổn. không bị kích ứng!,
2883,làm ăn như chị nạp 100k rồi không nhạn  được  quà mốc mà thư đã gửi,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi người dùng nạp 100k nhưng không nhận được quà như mong đợi. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và người viết có thể đang mong muốn được giải quyết vấn đề này.",làm ăn như chị nạp 100k rồi không nhạn được quà mốc mà thư đã gửi,"Review thể hiện sự không hài lòng khi người dùng nạp 100k nhưng không nhận được quà như mong đợi. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và có thể được coi là một hình thức của phàn nàn.",làm ăn như chị nạp 100k rồi không nhạn được quà mốc mà thư đã gửi,
2884,cái quần tôi mỏng manh,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm (quần mỏng manh), điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Tuy nhiên, review này không cung cấp đề xuất hoặc cảnh báo cụ thể, nhưng nó có thể được xem là một hình thức cảnh báo nhẹ nhàng về chất lượng sản phẩm.",cái quần tôi mỏng manh,"Review thể hiện sự không hài lòng với sản phẩm (quần mỏng manh), điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Mặc dù review không nêu rõ mong muốn được giải quyết, nhưng nó có thể được hiểu là một cảnh báo hoặc đề xuất ngầm cho người đọc về chất lượng của sản phẩm.",cái quần tôi mỏng manh,
2885,"yêu cầu grab làm lại hoặc bỏ hẳn tính năng xác nhận selfie, việc chụp ảnh quá tốn thời gian bởi vì ứng dụng không nhận được hình ảnh. grab ngẫu nhiên đặt một khuôn hình để chụp trong khi mỗi người đều có vóc dáng riêng, khác nhau, điều này rất bất tiện. không có  1star  chứ có thì cũng đánh.",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với tính năng xác nhận selfie của Grab, đề xuất làm lại hoặc bỏ hẳn tính năng này, và cung cấp lý do cụ thể về việc chụp ảnh quá tốn thời gian và khuôn hình không phù hợp với vóc dáng của mỗi người. Điều này cho thấy người viết có mục đích xây dựng và mong muốn Grab cải thiện tính năng này.","yêu cầu grab làm lại hoặc bỏ hẳn tính năng xác nhận selfie, việc chụp ảnh quá tốn thời gian bởi vì ứng dụng không nhận được hình ảnh. grab ngẫu nhiên đặt một khuôn hình để chụp trong khi mỗi người đều có vóc dáng riêng, khác nhau, điều này rất bất tiện.","Review thể hiện sự không hài lòng với tính năng xác nhận selfie của Grab, đề xuất làm lại hoặc bỏ hẳn tính năng này. Người viết cho rằng việc chụp ảnh quá tốn thời gian và không nhận được hình ảnh, đồng thời đề cập đến việc khuôn hình chụp ảnh không phù hợp với vóc dáng riêng của mỗi người. Điều này cho thấy người viết có mục đích xây dựng, muốn Grab cải thiện tính năng này.","yêu cầu grab làm lại hoặc bỏ hẳn tính năng xác nhận selfie, việc chụp ảnh quá tốn thời gian bởi vì ứng dụng không nhận được hình ảnh. grab ngẫu nhiên đặt một khuôn hình để chụp trong khi mỗi người đều có vóc dáng riêng, khác nhau, điều này rất bất tiện.",
2886,đặt 5 cái sao  cửa hàng  giao có 3 cái vậy,1,0.9,False,True,1,Agents agreed at round 1,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi khách hàng đặt 5 cái nhưng chỉ nhận được 3 cái. Điều này cho thấy sự không hài lòng và có thể là một cảnh báo cho cửa hàng về việc giao hàng không chính xác.,đặt 5 cái sao cửa hàng giao có 3 cái,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi khách hàng đặt 5 cái nhưng chỉ nhận được 3 cái. Điều này cho thấy sự không hài lòng và có thể là một cảnh báo cho cửa hàng về việc giao hàng không chính xác.,đặt 5 cái sao cửa hàng giao có 3 cái,
2887,"màu không được đẹp như trong hình ,mở ra hàng bị lỗi rách một lỗ .",1,0.9,False,True,1,Agents agreed at round 1,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi nói rằng 'màu không được đẹp như trong hình' và 'mở ra hàng bị lỗi rách một lỗ'. Điều này cho thấy người viết không hài lòng với sản phẩm và muốn cảnh báo hoặc đề xuất cải thiện.,"màu không được đẹp như trong hình, mở ra hàng bị lỗi rách một lỗ",Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi nói 'màu không được đẹp như trong hình' và 'mở ra hàng bị lỗi rách một lỗ'. Điều này cho thấy người viết không hài lòng với sản phẩm và muốn cảnh báo hoặc đề xuất cải thiện.,"màu không được đẹp như trong hình, mở ra hàng bị lỗi rách một lỗ",
2888,đừng màu đúng  cỡ  đẹp,1,0.9,False,True,2,Agents agreed at round 2,"Tôi đã xem xét lại review và nhận thấy rằng nó có thể được hiểu là một lời cảnh báo hoặc đề xuất, mặc dù nó rất ngắn gọn. Từ 'đừng' trong câu 'đừng màu đúng cỡ đẹp' có thể được hiểu là một lời khuyên hoặc cảnh báo cho người đọc, điều này cho thấy người viết có mục đích xây dựng và cảnh báo người khác. Do đó, tôi thay đổi quan điểm ban đầu và đồng ý với Agent_B rằng review này nên được gán nhãn 1 (PHÀN NÀN).",đừng màu đúng cỡ đẹp,"Tôi vẫn giữ quan điểm ban đầu rằng review này là PHÀN NÀN (Nhãn 1). Evidence: 'đừng màu đúng cỡ đẹp'. Mặc dù Agent_A cho rằng review này không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc cảnh báo cụ thể, tôi vẫn tin rằng câu 'đừng màu đúng cỡ đẹp' có thể được hiểu là một lời cảnh báo hoặc một nhận xét ngắn gọn thể hiện sự không hài lòng với sản phẩm. Từ 'đừng' trong câu này cho thấy người viết có mục đích cảnh báo người khác về sản phẩm này, điều này phù hợp với định nghĩa của Nhãn 1. Hơn nữa, review này không phải là một lời khen ngợi hoặc ca ngợi, cũng không phải là một công kích hoặc chửi mắng không có mục đích xây dựng, nên không thể phân loại nó vào Nhãn 0.",dont mấu đùng cậze đẹp,
2889,tốt,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có một từ ""tốt"" và không thể hiện sự không hài lòng hay đề xuất gì. Theo định nghĩa, Nhãn 0 là khen ngợi, ca ngợi, thể hiện sự hài lòng, và review này phù hợp với định nghĩa đó.",tốt,"Review chỉ có một từ ""tốt"" và không thể hiện sự không hài lòng hay đề xuất gì. Theo định nghĩa, Nhãn 0 là khen ngợi, ca ngợi, thể hiện sự hài lòng, HOẶC công kích/chửi mắng mà KHÔNG CÓ mục đích xây dựng (không đề xuất gì). Do đó, review này thuộc Nhãn 0.",tốt,
2890,"ứng dụng đặt thì 60% là tài xế huỷ cuốc, với thái độ bất cần khách (không biết do bE không có chính sách đào tạo kĩ năng cho tài xế hay do đội ngũ tài xế quá đặc thù chảnh), toàn lí do tôi đủ cuốc rồi, chị tự huỷ đi, nhiều tài xế còn để trôu cuốc 15 phút để khách tự huỷ cũng chẳng liên lạc gì. còn ... bài đánh giá đầy đủ",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với ứng dụng đặt thì, cụ thể là về thái độ của tài xế và việc huỷ cuốc. Người viết đề cập đến việc tài xế huỷ cuốc mà không có lý do rõ ràng và không liên lạc với khách hàng, điều này cho thấy sự không hài lòng và mong muốn được giải quyết. Mặc dù không có đề xuất cụ thể, nhưng review này có mục đích cảnh báo và đề xuất ngầm định về việc cần cải thiện chất lượng dịch vụ và đào tạo cho tài xế.","ứng dụng đặt thì 60% là tài xế huỷ cuốc, với thái độ bất cần khách","Review thể hiện sự không hài lòng với ứng dụng đặt thì, cụ thể là về thái độ của tài xế và việc huỷ cuốc. Người viết đề cập đến các vấn đề như 'tài xế huỷ cuốc', 'thái độ bất cần khách', và 'nhiều tài xế còn để trôu cuốc 15 phút để khách tự huỷ cũng chẳng liên lạc gì'. Điều này cho thấy sự không hài lòng rõ ràng giữa thực tế và kỳ vọng của người dùng. Mặc dù không có đề xuất cụ thể, nhưng việc mô tả chi tiết các vấn đề và thái độ của tài xế có thể được xem là một hình thức cảnh báo hoặc góp ý cho ứng dụng để cải thiện.","ứng dụng đặt thì 60% là tài xế huỷ cuốc, với thái độ bất cần khách",
2891,dép mang êm nhưng đặt đen lại giao trắng buồn xí,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng. Người viết đề cập đến việc dép mang êm nhưng có vấn đề với màu sắc khi đặt hàng (đặt đen nhưng giao trắng), điều này cho thấy sự không hài lòng với dịch vụ hoặc sản phẩm. Mặc dù không có đề xuất cụ thể, nhưng việc chỉ ra sự không hài lòng này có thể được xem là một hình thức cảnh báo hoặc góp ý cho người bán hoặc nhà sản xuất, nhằm cải thiện chất lượng dịch vụ hoặc sản phẩm.",đặt đen lại giao trắng buồn xí,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi khách hàng đặt hàng màu đen nhưng lại nhận được màu trắng. Điều này cho thấy sự không hài lòng và có thể là một cảnh báo cho người khác về vấn đề giao hàng không chính xác.,đặt đen lại giao trắng buồn xí,
2892,sản phẩm tốt mọi người nên mua,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ khen ngợi sản phẩm và khuyến khích mọi người mua, không có sự không hài lòng hoặc đề xuất cải thiện.",sản phẩm tốt mọi người nên mua,Review chỉ khen ngợi sản phẩm và khuyến khích mọi người mua mà không có bất kỳ sự không hài lòng hoặc đề xuất nào.,sản phẩm tốt mọi người nên mua,
2893,sản phẩm tốt rất hài lòng giao hàng nhanh nhưng có đều là kem nền có mùi hôi rất khó chịu,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm kem nền có mùi hôi, mặc dù khách hàng hài lòng với sản phẩm và giao hàng nhanh. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và khách hàng muốn được giải quyết vấn đề này.",sản phẩm tốt rất hài lòng giao hàng nhanh nhưng có đều là kem nền có mùi hôi rất khó chịu,"Review thể hiện sự không hài lòng với sản phẩm kem nền có mùi hôi rất khó chịu, mặc dù khách hàng hài lòng với sản phẩm và giao hàng nhanh. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng, và khách hàng muốn được giải quyết vấn đề này.",sản phẩm tốt rất hài lòng giao hàng nhanh nhưng có đều là kem nền có mùi hôi rất khó chịu,
2894,game thi em  không  thay vo duoc cuc cuc em em deo vo duoc quan que gì ca,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi người dùng không thể thay đổi hoặc điều khiển một số yếu tố trong game, điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Tuy nhiên, review không cung cấp đề xuất cụ thể hoặc lời khuyên cho việc cải thiện, nhưng nó có thể được xem là một cảnh báo hoặc thông báo về vấn đề trong game.",game thi em không thay vo duoc cuc cuc em em deo vo duoc quan que gì ca,"Review thể hiện sự không hài lòng khi chơi game, cụ thể là không thể thay đổi được một số tính năng. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng của người chơi. Mặc dù review không có đề xuất cụ thể, nhưng nó có thể được xem là một cảnh báo cho người khác về những hạn chế của game.",game thi em không thay vo duoc cuc cuc em em deo vo duoc quan que gì ca,
2895,"mẫu mã đẹp, chất lượng tốt. rất hài lòng",0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","mẫu mã đẹp, chất lượng tốt. rất hài lòng","Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","mẫu mã đẹp, chất lượng tốt. rất hài lòng",
2896,"giao hàng nhanh , nhưng mà hiệu  quả  thì phải sử dụng một thời gian",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với giao hàng nhanh, nhưng có một lưu ý về hiệu quả của sản phẩm cần được sử dụng trong một thời gian. Tuy nhiên, lưu ý này không mang tính phàn nàn mà chỉ là một thông tin bổ sung. Không có sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc mong muốn được giải quyết cụ thể.","giao hàng nhanh , nhưng mà hiệu quả thì phải sử dụng một thời gian","Review thể hiện sự hài lòng với giao hàng nhanh, nhưng có một lưu ý về hiệu quả của sản phẩm cần sử dụng một thời gian. Tuy nhiên, lưu ý này không mang tính phàn nàn hoặc đề xuất cụ thể để cải thiện, mà hơn là một thông tin trung lập.","giao hàng nhanh , nhưng mà hiệu quả thì phải sử dụng một thời gian",
2897,"màu hơi nhạt rất với hình ảnh, chất vải còn thô",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm khi nói 'màu hơi nhạt rất với hình ảnh, chất vải còn thô'. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Mặc dù không có đề xuất cụ thể, nhưng review này có thể được xem là một cảnh báo hoặc góp ý cho nhà sản xuất về chất lượng sản phẩm.","màu hơi nhạt rất với hình ảnh, chất vải còn thô","Review thể hiện sự không hài lòng với sản phẩm, cụ thể là màu sắc và chất vải. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng của người viết. Mặc dù không có đề xuất cụ thể, nhưng review này có thể được coi là cảnh báo cho người khác về chất lượng sản phẩm.","màu hơi nhạt rất với hình ảnh, chất vải còn thô",
2898,"chương trình lừa đảo , mình mua xài cho bé học được tới bài 22 là tự động clock tài khoản lại không cho học tiếp nữa .mình tải xuống cái khác ( kiểu như tạo tài khoản mới , kiểu tài khoản dùng thử thì vô  được  ) trong khi mã tài khoản cũ mình mua thì không vô  được  nữa. lúc mình mua là mua toàn bộ chương trình học .chưa gì mới... bài đánh giá đầy đủ",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi người dùng mua chương trình học cho bé nhưng không thể tiếp tục học sau bài 22 do vấn đề với tài khoản. Người viết cũng đề cập đến việc họ đã mua toàn bộ chương trình học nhưng không thể sử dụng tiếp, điều này cho thấy sự không hài lòng và mong muốn được giải quyết vấn đề.","chương trình lừa đảo , mình mua xài cho bé học được tới bài 22 là tự động clock tài khoản lại không cho học tiếp nữa .mình tải xuống cái khác ( kiểu như tạo tài khoản mới , kiểu tài khoản dùng thử thì vô được ) trong khi mã tài khoản cũ mình mua thì không vô được nữa. lúc mình mua là mua toàn bộ chương trình học .chưa gì mới...",Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi người dùng mua chương trình học cho bé nhưng không thể tiếp tục học sau bài 22 do vấn đề với tài khoản. Người viết cũng đề cập đến việc họ đã mua toàn bộ chương trình học nhưng không thể sử dụng hết do lỗi kỹ thuật. Điều này cho thấy người viết có mục đích xây dựng khi cảnh báo về vấn đề của chương trình và mong muốn được giải quyết.,"chương trình lừa đảo , mình mua xài cho bé học được tới bài 22 là tự động clock tài khoản lại không cho học tiếp nữa .mình tải xuống cái khác ( kiểu như tạo tài khoản mới , kiểu tài khoản dùng thử thì vô được ) trong khi mã tài khoản cũ mình mua thì không vô được nữa. lúc mình mua là mua toàn bộ chương trình học .chưa gì mới...",
2899,"mình thấy các thành phần trong bộ  sản phẩm  này rất nhẹ dịu mà còn không gây ảnh hưởng hay kích ứng cho da. tuy nhiên nó chỉ có tác dụng trong một khoảng thời gian ngắn, khoảng một tháng sau khu dùng mụn bắt đầu mọc trở lại. có lẽ do da mặt mình đã lờn  sản phẩm  này rồi nên mới vậy. nhưng mọi người cũng nên thử đi vì  sản phẩm  này với giá tiền như vậy là tốt rồi",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi sản phẩm chỉ có tác dụng trong một khoảng thời gian ngắn và da mặt bắt đầu lờn sản phẩm sau một tháng sử dụng. Tuy nhiên, người viết vẫn đưa ra lời khuyên tích cực cho mọi người nên thử sản phẩm này vì giá tiền hợp lý, thể hiện mục đích xây dựng.","mình thấy các thành phần trong bộ sản phẩm này rất nhẹ dịu mà còn không gây ảnh hưởng hay kích ứng cho da. tuy nhiên nó chỉ có tác dụng trong một khoảng thời gian ngắn, khoảng một tháng sau khu dùng mụn bắt đầu mọc trở lại. có lẽ do da mặt mình đã lờn sản phẩm này rồi nên mới vậy. nhưng mọi người cũng nên thử đi vì sản phẩm này với giá tiền như vậy là tốt rồi","Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi sản phẩm chỉ có tác dụng trong một khoảng thời gian ngắn và da bắt đầu lờn sản phẩm sau một tháng sử dụng. Tuy nhiên, người viết vẫn đưa ra lời khuyên tích cực cho mọi người nên thử sản phẩm này vì giá tiền hợp lý, thể hiện mục đích xây dựng.","mình thấy các thành phần trong bộ sản phẩm này rất nhẹ dịu mà còn không gây ảnh hưởng hay kích ứng cho da. tuy nhiên nó chỉ có tác dụng trong một khoảng thời gian ngắn, khoảng một tháng sau khu dùng mụn bắt đầu mọc trở lại. có lẽ do da mặt mình đã lờn sản phẩm này rồi nên mới vậy. nhưng mọi người cũng nên thử đi vì sản phẩm này với giá tiền như vậy là tốt rồi",
2900,"đúng mẫu, đẹp",0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có từ ""đúng mẫu, đẹp"" mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo hay lời khuyên nào. Điều này cho thấy người viết chỉ đang thể hiện sự hài lòng và khen ngợi sản phẩm mà không có mục đích xây dựng hoặc phàn nàn.","đúng mẫu, đẹp","Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","đúng mẫu, đẹp",
2901,"áo vải đẹp, nhưng mà sao giao sai màu áo mẹ rồi, áo bố con thì cùng màu, áo mẹ màu đậm hơn là sao ta?? kỳ quá",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi khách hàng nhận được sản phẩm không đúng màu như mong đợi. Cụm từ 'kỳ quá' thể hiện sự ngạc nhiên và thất vọng, đồng thời câu hỏi 'là sao ta??' mang tính chất yêu cầu giải thích hoặc đề xuất cải thiện. Điều này cho thấy người viết có mục đích xây dựng khi chỉ ra vấn đề và mong muốn được giải quyết.","áo vải đẹp, nhưng mà sao giao sai màu áo mẹ rồi, áo bố con thì cùng màu, áo mẹ màu đậm hơn là sao ta?? kỳ quá","Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi nói 'giao sai màu áo mẹ rồi, áo bố con thì cùng màu, áo mẹ màu đậm hơn là sao ta??'. Điều này cho thấy người viết không hài lòng với sản phẩm và muốn được giải quyết vấn đề này. Mặc dù không có đề xuất cụ thể, nhưng câu hỏi 'là sao ta??' mang tính chất yêu cầu giải thích hoặc cải thiện, thể hiện mục đích xây dựng.","giao sai màu áo mẹ rồi, áo bố con thì cùng màu, áo mẹ màu đậm hơn là sao ta??",
2902,có ai làm sam sung vào đây tải k?cho tôi thấy cánh tay của các bạn để tôi không cô đơn đi 😁😁😁,0,0.9,False,True,1,Agents agreed at round 1,"Review không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, mà chỉ là một câu hỏi mang tính tò mò và muốn kết nối với người khác. Không có đề xuất, cảnh báo, hoặc lời khuyên cụ thể nào được đưa ra.",có ai làm sam sung vào đây tải k?cho tôi thấy cánh tay của các bạn để tôi không cô đơn đi,"Review không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc cảnh báo cụ thể. Câu hỏi về việc có ai làm Samsung và yêu cầu cho thấy cánh tay của các bạn để không cô đơn có vẻ như một câu hỏi ngây thơ hoặc một cách nói đùa, không mang tính xây dựng hoặc phàn nàn cụ thể.",có ai làm sam sung vào đây tải k?cho tôi thấy cánh tay của các bạn để tôi không cô đơn đi,
2903,trò chơi này rất là vui tôi còn rủ mẹ tôi và úc của tôi chơi,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng và khen ngợi trò chơi, không có sự không hài lòng hoặc đề xuất nào.",trò chơi này rất là vui tôi còn rủ mẹ tôi và úc của tôi chơi,"Review thể hiện sự hài lòng với trò chơi, không có sự không hài lòng hoặc đề xuất nào được đề cập.",trò chơi này rất là vui,
2904,điện thoại đẹp lắm,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.",điện thoại đẹp lắm,Review chỉ khen ngợi về vẻ đẹp của điện thoại mà không có bất kỳ sự không hài lòng hoặc đề xuất nào.,điện thoại đẹp lắm,
2905,"đóng gói chắc chắn, nhận được rất nhiều quà nhân 12.12, kem nền màu 120 hợp màu da mình rất tự nhiên, phấn lên mịn đẹp, không có gì để chê.",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được đề cập.","đóng gói chắc chắn, nhận được rất nhiều quà nhân 12.12, kem nền màu 120 hợp màu da mình rất tự nhiên, phấn lên mịn đẹp, không có gì để chê.","Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được đề cập.","đóng gói chắc chắn, nhận được rất nhiều quà nhân 12.12, kem nền màu 120 hợp màu da mình rất tự nhiên, phấn lên mịn đẹp, không có gì để chê.",
2906,giao hàng nhanh,0,0.9,False,True,1,Agents agreed at round 1,Review chỉ thể hiện sự hài lòng với việc giao hàng nhanh mà không có bất kỳ sự không hài lòng hoặc đề xuất nào.,giao hàng nhanh,"Review chỉ thể hiện sự hài lòng với việc giao hàng nhanh, không có sự không hài lòng hoặc đề xuất nào.",giao hàng nhanh,
2907,"giao hàng rất nhanh, nhân viên giao rất thân thiện, dùng lần đầu có vẻ hơi căng da mặt",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm khi dùng lần đầu ('dùng lần đầu có vẻ hơi căng da mặt'), mặc dù có những điểm tích cực như giao hàng nhanh và nhân viên thân thiện. Điều này cho thấy người viết có kỳ vọng về sản phẩm nhưng thực tế không hoàn toàn đáp ứng, thể hiện sự không hài lòng. Tuy nhiên, review không có đề xuất cụ thể hoặc mong muốn được giải quyết, nhưng nó vẫn mang tính cảnh báo về sản phẩm.",dùng lần đầu có vẻ hơi căng da mặt,"Review thể hiện sự không hài lòng với sản phẩm khi dùng lần đầu ('dùng lần đầu có vẻ hơi căng da mặt'), mặc dù có những điểm tích cực như giao hàng nhanh và nhân viên thân thiện. Điều này cho thấy người viết có kỳ vọng về sản phẩm nhưng thực tế không hoàn toàn đáp ứng, và họ đang thể hiện sự không hài lòng này. Tuy nhiên, review không có đề xuất cụ thể hoặc mong muốn được giải quyết, nhưng nó vẫn mang tính cảnh báo về sản phẩm.",dùng lần đầu có vẻ hơi căng da mặt,
2908,"vải quần mỏng quá, vải áo rất được",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với chất lượng vải quần (mỏng quá) và có một phần khen ngợi về vải áo (rất được). Tuy nhiên, sự không hài lòng với vải quần cho thấy người viết có kỳ vọng về chất lượng sản phẩm và thực tế không đáp ứng được kỳ vọng đó. Điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN), vì nó thể hiện sự không hài lòng giữa thực tế và kỳ vọng.","vải quần mỏng quá, vải áo rất được","Review thể hiện sự không hài lòng với chất lượng vải quần (mỏng quá) nhưng lại hài lòng với vải áo. Điều này cho thấy người viết có kỳ vọng về chất lượng sản phẩm và không hài lòng khi thực tế không đáp ứng được kỳ vọng đó. Tuy nhiên, review không nêu rõ đề xuất hoặc mong muốn được giải quyết cụ thể, nhưng nó vẫn mang tính xây dựng vì người viết đang cung cấp thông tin phản hồi về sản phẩm.","vải quần mỏng quá, vải áo rất được",
2909,phải có thêm mấy đồ dùng trong nhà thì hay với có nhiều loại cá,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi không có đủ đồ dùng trong nhà và mong muốn có nhiều loại cá, điều này cho thấy người viết đang đề xuất và mong muốn có sự thay đổi hoặc cải thiện.",phải có thêm mấy đồ dùng trong nhà thì hay với có nhiều loại cá,"Review thể hiện sự không hài lòng với thực tế hiện tại và mong muốn có thêm đồ dùng trong nhà để trải nghiệm tốt hơn với nhiều loại cá. Điều này cho thấy người viết đang đề xuất một giải pháp để cải thiện tình hình, mang tính xây dựng.",phải có thêm mấy đồ dùng trong nhà thì hay với có nhiều loại cá,
2910,nói chung là môṭ ứng dụng học tiếng nhật rất hữu ích vừa giải trí mà vừa học được tiếng nhưng  quả người cáo nhiều quá nhà sản xuất nên xem lại và cắt bỏ để có một ứng dụng tốt nhất cho người chơi cũng như người học,1,0.9,False,True,1,Agents agreed at round 1,Review thể hiện sự không hài lòng với ứng dụng học tiếng Nhật vì có quá nhiều quảng cáo. Người viết đề xuất nhà sản xuất nên xem lại và cắt bỏ quảng cáo để có một ứng dụng tốt nhất cho người chơi cũng như người học. Điều này cho thấy người viết có mục đích xây dựng và mong muốn được giải quyết vấn đề.,quả người cáo nhiều quá nhà sản xuất nên xem lại và cắt bỏ để có một ứng dụng tốt nhất cho người chơi cũng như người học,Review thể hiện sự không hài lòng với một khía cạnh của ứng dụng (quảng cáo nhiều quá) và kèm theo đề xuất cho nhà sản xuất (nên xem lại và cắt bỏ để có một ứng dụng tốt nhất). Điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN) vì nó thể hiện sự không hài lòng và có mục đích xây dựng.,quả người cáo nhiều quá nhà sản xuất nên xem lại và cắt bỏ để có một ứng dụng tốt nhất cho người chơi cũng như người học,
2911,"theo cá nhân, mình thấy dịch vụ của tiki là một trong những dịch vụ tốt nhất mà mình từng dùng, aP dễ sử dụng, có để đầy đủ thông tin của sách trên bài bán hàng, mình mới mua một thùng sách, mình đặt vào tối thứ 2, tiki để thời gian giao hàng dự kiến là thứ 5 với dịch vụ giao hàng tiêu chuẩn, không ngờ... bài đánh giá đầy đủ",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với dịch vụ của Tiki, không có sự không hài lòng giữa thực tế và kỳ vọng. Người viết đánh giá dịch vụ của Tiki là một trong những dịch vụ tốt nhất mà họ từng dùng, và họ hài lòng với việc đặt hàng và giao hàng.","theo cá nhân, mình thấy dịch vụ của tiki là một trong những dịch vụ tốt nhất mà mình từng dùng, aP dễ sử dụng, có để đầy đủ thông tin của sách trên bài bán hàng, mình mới mua một thùng sách, mình đặt vào tối thứ 2, tiki để thời gian giao hàng dự kiến là thứ 5 với dịch vụ giao hàng tiêu chuẩn, không ngờ...","Review thể hiện sự hài lòng với dịch vụ của Tiki, không có sự không hài lòng hoặc đề xuất nào được nêu ra. Người viết chỉ khen ngợi và chia sẻ trải nghiệm tích cực của mình.","theo cá nhân, mình thấy dịch vụ của tiki là một trong những dịch vụ tốt nhất mà mình từng dùng, aP dễ sử dụng, có để đầy đủ thông tin của sách trên bài bán hàng",
